basin,year,storm,datetime,env_path,nc_path,direction,intensity,split,direction_reflected
SP,2019,TREVOR,2019032100,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032100.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032100_sst_z_u_v.nc,3,0,sp_ft_train,5
SP,2019,TREVOR,2019032106,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032106.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032106_sst_z_u_v.nc,3,0,sp_ft_train,5
SP,2019,TREVOR,2019032112,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032112.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032112_sst_z_u_v.nc,3,0,sp_ft_train,5
SP,2019,TREVOR,2019032118,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032118.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032118_sst_z_u_v.nc,3,0,sp_ft_train,5
SP,2019,TREVOR,2019032200,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032200.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032200_sst_z_u_v.nc,3,1,sp_ft_train,5
SP,2019,TREVOR,2019032206,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032206.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032206_sst_z_u_v.nc,3,1,sp_ft_train,5
SP,2019,TREVOR,2019032212,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032212.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032212_sst_z_u_v.nc,3,1,sp_ft_train,5
SP,2019,TREVOR,2019032218,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032218.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032218_sst_z_u_v.nc,3,2,sp_ft_train,5
SP,2019,TREVOR,2019032300,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032300.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032300_sst_z_u_v.nc,3,2,sp_ft_train,5
SP,2019,TREVOR,2019032306,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032306.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032306_sst_z_u_v.nc,3,2,sp_ft_train,5
SP,2019,TREVOR,2019032312,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032312.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032312_sst_z_u_v.nc,2,2,sp_ft_train,6
SP,2019,TREVOR,2019032318,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032318.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032318_sst_z_u_v.nc,2,3,sp_ft_train,6
SP,2019,TREVOR,2019032400,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032400.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032400_sst_z_u_v.nc,1,2,sp_ft_train,7
SP,2019,TREVOR,2019032406,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032406.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032406_sst_z_u_v.nc,1,2,sp_ft_train,7
SP,2019,TREVOR,2019032412,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032412.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032412_sst_z_u_v.nc,1,2,sp_ft_train,7
SP,2019,TREVOR,2019032418,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032418.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032418_sst_z_u_v.nc,0,2,sp_ft_train,0
SP,2019,TREVOR,2019032500,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032500.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032500_sst_z_u_v.nc,0,3,sp_ft_train,0
SP,2019,TREVOR,2019032506,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032506.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032506_sst_z_u_v.nc,0,2,sp_ft_train,0
SP,2019,TREVOR,2019032512,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032512.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032512_sst_z_u_v.nc,0,2,sp_ft_train,0
SP,2019,TREVOR,2019032518,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032518.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032518_sst_z_u_v.nc,0,2,sp_ft_train,0
SP,2019,TREVOR,2019032600,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032600.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032600_sst_z_u_v.nc,0,2,sp_ft_train,0
SP,2019,TREVOR,2019032606,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032606.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032606_sst_z_u_v.nc,0,3,sp_ft_train,0
SP,2019,TREVOR,2019032612,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032612.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032612_sst_z_u_v.nc,0,3,sp_ft_train,0
SP,2019,TREVOR,2019032618,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032618.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032618_sst_z_u_v.nc,0,3,sp_ft_train,0
SP,2019,TREVOR,2019032700,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032700.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032700_sst_z_u_v.nc,-1,-1,sp_ft_train,-1
SP,2019,TREVOR,2019032706,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032706.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032706_sst_z_u_v.nc,-1,-1,sp_ft_train,-1
SP,2019,TREVOR,2019032712,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032712.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032712_sst_z_u_v.nc,-1,-1,sp_ft_train,-1
SP,2019,TREVOR,2019032718,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2019/TREVOR/2019032718.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2019/TREVOR/TCND_TREVOR_2019032718_sst_z_u_v.nc,-1,-1,sp_ft_train,-1
SP,2020,ESTHER,2020022100,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/ESTHER/2020022100.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/ESTHER/TCND_ESTHER_2020022100_sst_z_u_v.nc,4,3,sp_test,4
SP,2020,ESTHER,2020022106,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/ESTHER/2020022106.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/ESTHER/TCND_ESTHER_2020022106_sst_z_u_v.nc,4,3,sp_test,4
SP,2020,ESTHER,2020022112,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/ESTHER/2020022112.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/ESTHER/TCND_ESTHER_2020022112_sst_z_u_v.nc,4,3,sp_test,4
SP,2020,ESTHER,2020022118,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/ESTHER/2020022118.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/ESTHER/TCND_ESTHER_2020022118_sst_z_u_v.nc,3,3,sp_test,5
SP,2020,ESTHER,2020022200,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/ESTHER/2020022200.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/ESTHER/TCND_ESTHER_2020022200_sst_z_u_v.nc,2,0,sp_test,6
SP,2020,ESTHER,2020022206,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/ESTHER/2020022206.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/ESTHER/TCND_ESTHER_2020022206_sst_z_u_v.nc,1,0,sp_test,7
SP,2020,ESTHER,2020022212,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/ESTHER/2020022212.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/ESTHER/TCND_ESTHER_2020022212_sst_z_u_v.nc,1,0,sp_test,7
SP,2020,ESTHER,2020022218,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/ESTHER/2020022218.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/ESTHER/TCND_ESTHER_2020022218_sst_z_u_v.nc,2,0,sp_test,6
SP,2020,ESTHER,2020022300,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/ESTHER/2020022300.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/ESTHER/TCND_ESTHER_2020022300_sst_z_u_v.nc,2,0,sp_test,6
SP,2020,ESTHER,2020022306,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/ESTHER/2020022306.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/ESTHER/TCND_ESTHER_2020022306_sst_z_u_v.nc,3,0,sp_test,5
SP,2020,ESTHER,2020022312,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/ESTHER/2020022312.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/ESTHER/TCND_ESTHER_2020022312_sst_z_u_v.nc,3,0,sp_test,5
SP,2020,ESTHER,2020022318,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/ESTHER/2020022318.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/ESTHER/TCND_ESTHER_2020022318_sst_z_u_v.nc,4,2,sp_test,4
SP,2020,ESTHER,2020022400,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/ESTHER/2020022400.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/ESTHER/TCND_ESTHER_2020022400_sst_z_u_v.nc,4,2,sp_test,4
SP,2020,ESTHER,2020022406,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/ESTHER/2020022406.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/ESTHER/TCND_ESTHER_2020022406_sst_z_u_v.nc,4,2,sp_test,4
SP,2020,ESTHER,2020022412,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/ESTHER/2020022412.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/ESTHER/TCND_ESTHER_2020022412_sst_z_u_v.nc,-1,-1,sp_test,-1
SP,2020,ESTHER,2020022418,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/ESTHER/2020022418.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/ESTHER/TCND_ESTHER_2020022418_sst_z_u_v.nc,-1,-1,sp_test,-1
SP,2020,ESTHER,2020022500,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/ESTHER/2020022500.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/ESTHER/TCND_ESTHER_2020022500_sst_z_u_v.nc,-1,-1,sp_test,-1
SP,2020,ESTHER,2020022506,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/ESTHER/2020022506.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/ESTHER/TCND_ESTHER_2020022506_sst_z_u_v.nc,-1,-1,sp_test,-1
SP,2020,HAROLD,2020040100,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/HAROLD/2020040100.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/HAROLD/TCND_HAROLD_2020040100_sst_z_u_v.nc,0,0,sp_test,0
SP,2020,HAROLD,2020040106,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/HAROLD/2020040106.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/HAROLD/TCND_HAROLD_2020040106_sst_z_u_v.nc,0,0,sp_test,0
SP,2020,HAROLD,2020040112,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/HAROLD/2020040112.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/HAROLD/TCND_HAROLD_2020040112_sst_z_u_v.nc,0,0,sp_test,0
SP,2020,HAROLD,2020040118,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/HAROLD/2020040118.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/HAROLD/TCND_HAROLD_2020040118_sst_z_u_v.nc,0,0,sp_test,0
SP,2020,HAROLD,2020040200,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/HAROLD/2020040200.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/HAROLD/TCND_HAROLD_2020040200_sst_z_u_v.nc,0,0,sp_test,0
SP,2020,HAROLD,2020040206,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/HAROLD/2020040206.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/HAROLD/TCND_HAROLD_2020040206_sst_z_u_v.nc,0,0,sp_test,0
SP,2020,HAROLD,2020040212,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/HAROLD/2020040212.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/HAROLD/TCND_HAROLD_2020040212_sst_z_u_v.nc,1,0,sp_test,7
SP,2020,HAROLD,2020040218,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/HAROLD/2020040218.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/HAROLD/TCND_HAROLD_2020040218_sst_z_u_v.nc,1,0,sp_test,7
SP,2020,HAROLD,2020040300,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/HAROLD/2020040300.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/HAROLD/TCND_HAROLD_2020040300_sst_z_u_v.nc,1,0,sp_test,7
SP,2020,HAROLD,2020040306,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/HAROLD/2020040306.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/HAROLD/TCND_HAROLD_2020040306_sst_z_u_v.nc,1,0,sp_test,7
SP,2020,HAROLD,2020040312,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/HAROLD/2020040312.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/HAROLD/TCND_HAROLD_2020040312_sst_z_u_v.nc,1,0,sp_test,7
SP,2020,HAROLD,2020040318,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Env-Data/SP/2020/HAROLD/2020040318.npy,/root/climate-change-group-project/Yasmin Drafts/cross-basin-cyclone-forecasting/data/tropicyclonenet/TCND_small_dataset/TCND_small_dataset/Data3D/SP/2020/HAROLD/TCND_HAROLD_2020040318_sst_z_u_v.nc,1,1,sp_test,7
